market,id,address,homes,phase,elapsed_days,overdue_days,before_days,after_days,before_date,after_date,days_earlier,cap_2x_days
springbranch,acq_1918-ojeman-rd,1918 Ojeman Rd,1,,,0,,,,,,
springbranch,acq_1926-ojeman-rd,1926 Ojeman Rd,1,,,0,,,,,,
springbranch,acq_1928-campbell-rd,1928 Campbell Rd,1,,,0,,,,,,
springbranch,acq_1950-laverne-st,1950 Laverne St,1,,,0,,,,,,
springbranch,acq_1954-laverne-st,1954 Laverne St,1,,,0,,,,,,
springbranch,acq_2009-sedgie-dr,2009 Sedgie Dr,1,,,0,,,,,,
springbranch,acq_2014-elmgate-dr,2014 Elmgate Dr,1,,,0,,,,,,
springbranch,acq_2015-bauer-dr,2015 Bauer Dr,1,,,0,,,,,,
springbranch,acq_2027-elmview-dr,2027 Elmview Dr,1,,,0,,,,,,
springbranch,acq_2030-peppermill-rd,2030 Peppermill Rd,1,,,0,,,,,,
springbranch,acq_2031-peppermill-rd,2031 Peppermill Rd,1,,,0,,,,,,
springbranch,acq_2106-teague-rd,2106 Teague Rd,1,,,0,,,,,,
springbranch,acq_2135-bauer-dr,2135 Bauer Dr,1,,,0,,,,,,
springbranch,acq_2214-hoskins-dr,2214 Hoskins Dr,1,,,0,,,,,,
springbranch,acq_2218-parana-dr,2218 Parana Dr,1,,,0,,,,,,
springbranch,acq_2236-campbell-rd,2236 Campbell Rd,1,,,0,,,,,,
springbranch,acq_2302-parana-dr,2302 Parana Dr,1,,,0,,,,,,
springbranch,acq_2311-pomeran-dr,2311 Pomeran Dr,1,,,0,,,,,,
springbranch,acq_2502-talina-way,2502 Talina Way,1,,,0,,,,,,
springbranch,acq_2503-moss-hill-dr,2503 Moss Hill Dr,1,,,0,,,,,,
springbranch,acq_2503-valleyfield-dr,2503 Valleyfield Dr,1,,,0,,,,,,
springbranch,acq_2515-valleyfield-dr,2515 Valleyfield Dr,1,,,0,,,,,,
springbranch,acq_2519-hollow-hook-rd,2519 Hollow Hook Rd,1,,,0,,,,,,
springbranch,acq_2610-moss-hill-dr,2610 Moss Hill Dr,1,,,0,,,,,,
springbranch,acq_2610-rosefield-dr,2610 Rosefield Dr,1,,,0,,,,,,
springbranch,acq_2614-pomeran-dr,2614 Pomeran Dr,1,,,0,,,,,,
springbranch,acq_2635-talina-way,2635 Talina Way,1,,,0,,,,,,
springbranch,acq_3003-ryson-st,3003 Ryson St,1,,,0,,,,,,
springbranch,acq_3103-maysel-st,3103 Maysel St,1,,,0,,,,,,
springbranch,acq_3602-mona-lee-ln,3602 Mona Lee Ln,1,,,0,,,,,,
springbranch,acq_4207-birchton-st,4207 Birchton St,1,,,0,,,,,,
springbranch,acq_4214-galway-ln,4214 Galway Ln,1,,,0,,,,,,
springbranch,acq_8423-blankenship-dr,8423 Blankenship Dr,1,,,0,,,,,,
springbranch,acq_8521-friendship-rd,8521 Friendship Rd,1,,,0,,,,,,
springbranch,acq_8607-alcott-dr,8607 Alcott Dr,1,,,0,,,,,,
springbranch,acq_8607-norton-dr,8607 Norton Dr,1,,,0,,,,,,
springbranch,acq_8635-greiner-dr,8635 Greiner Dr,1,,,0,,,,,,
springbranch,acq_8646-kempridge-st,8646 Kempridge St,1,,,0,,,,,,
springbranch,acq_8651-blankenship-dr,8651 Blankenship Dr,1,,,0,,,,,,
springbranch,acq_8922-carousel-ln,8922 Carousel Ln,1,,,0,,,,,,
springbranch,acq_8922-carousel-ln-2,8922 Carousel Ln,1,,,0,,,,,,
springbranch,acq_8927-alcott-dr,8927 Alcott Dr,1,,,0,,,,,,
springbranch,acq_9006-greiner-dr,9006 Greiner Dr,1,,,0,,,,,,
springbranch,acq_9010-carousel-ln,9010 Carousel Ln,1,,,0,,,,,,
springbranch,acq_9017-kerrwood-ln,9017 Kerrwood Ln,1,,,0,,,,,,
springbranch,acq_9022-kerrwood-ln,9022 Kerrwood Ln,1,,,0,,,,,,
springbranch,acq_9026-kerrwood-ln,9026 Kerrwood Ln,1,,,0,,,,,,
springbranch,acq_9119-alcott-dr,9119 Alcott Dr,1,,,0,,,,,,
springbranch,acq_9223-n-allegro-st,9223 N Allegro St,1,,,0,,,,,,
springbranch,acq_9238-friendship-rd,9238 Friendship Rd,1,,,0,,,,,,
springbranch,acq_9242-autauga-st,9242 Autauga St,1,,,0,,,,,,
springbranch,acq_9263-mcdade-st,9263 Mcdade St,1,,,0,,,,,,
springbranch,acq_9302-hammerly-blvd-1,9302 Hammerly Blvd # 1,1,,,0,,,,,,
springbranch,acq_9302-walterville-rd,9302 Walterville Rd,1,,,0,,,,,,
springbranch,acq_9306-livernois-rd,9306 Livernois Rd,1,,,0,,,,,,
springbranch,acq_9313-emnora-ln,9313 Emnora Ln,1,,,0,,,,,,
springbranch,acq_9337-walterville-rd,9337 Walterville Rd,1,,,0,,,,,,
springbranch,acq_9349-greensward-rd,9349 Greensward Rd,1,,,0,,,,,,
springbranch,acq_9349-leto-rd,9349 Leto Rd,1,,,0,,,,,,
springbranch,acq_9524-truscon-dr,9524 Truscon Dr,1,,,0,,,,,,
springbranch,acq_9526-vogue-ln,9526 Vogue Ln,1,,,0,,,,,,
springbranch,acq_9541-kerrwood-ln,9541 Kerrwood Ln,1,,,0,,,,,,
springbranch,acq_9603-philmont-dr,9603 Philmont Dr,1,,,0,,,,,,
springbranch,acq_9626-carousel-ln,9626 Carousel Ln,1,,,0,,,,,,
springbranch,acq_9626-vilven-ln,9626 Vilven Ln,1,,,0,,,,,,
springbranch,acq_9627-vilven-ln,9627 Vilven Ln,1,,,0,,,,,,
springbranch,acq_9630-bundy-ln,9630 Bundy Ln,1,,,0,,,,,,
springbranch,acq_9631-vogue-ln,9631 Vogue Ln,1,,,0,,,,,,
springbranch,acq_9634-rockhurst-dr,9634 Rockhurst Dr,1,,,0,,,,,,
springbranch,acq_9639-springview-ln,9639 Springview Ln,1,,,0,,,,,,
springbranch,acq_9646-springview-ln,9646 Springview Ln,1,,,0,,,,,,
springbranch,acq_9723-moorberry-ln,9723 Moorberry Ln,1,,,0,,,,,,
springbranch,acq_9734-clanton-st,9734 Clanton St,1,,,0,,,,,,
springbranch,acq_9741-warwana-rd,9741 Warwana Rd,1,,,0,,,,,,
springbranch,acq_9803-canoga-ln,9803 Canoga Ln,1,,,0,,,,,,
springbranch,acq_9805-shadow-wood-dr,9805 Shadow Wood Dr,1,,,0,,,,,,
springbranch,acq_9814-foxrun-ct,9814 Foxrun Ct,1,,,0,,,,,,
springbranch,acq_9847-briarwild-ln,9847 Briarwild Ln,1,,,0,,,,,,
springbranch,pmt_1702-sedola-pvt-ln-77055,"1702 Sedola Ln, Houston, TX 77055",1,foundation,1,0,239,239,2027-05-06,2027-05-06,0,239
springbranch,pmt_7006-northampton-way-77055,"7006 Northampton Way, Houston, TX 77055",1,foundation,,0,,,,,,
springbranch,pmt_8525-panatella-dr-77055,"8525 Panatella Dr, Houston, TX 77055",1,foundation,,0,,,,,,
springbranch,pmt_9253-elizabeth-rd-77055,"9253 Elizabeth Rd, Houston, TX 77055",1,framing,1,0,225,225,2027-04-22,2027-04-22,0,225
springbranch,pmt_1507-jacquelyn-dr-77055,"1507 Jacquelyn Dr, Houston, TX 77055",1,foundation,0,0,240,240,2027-05-07,2027-05-07,0,240
springbranch,pmt_1605-pine-chase-dr-77055,"1605 Pine Chase Dr, Houston, TX 77055",1,foundation,23,9,249,249,2027-05-16,2027-05-16,0,249
springbranch,pmt_9017-kerrwood-ln-c-77080,"9017 Kerrwood Ln C, Houston, TX 77080",1,foundation,,0,,,,,,
springbranch,pmt_9017-kerrwood-ln-b-77080,"9017 Kerrwood Ln B, Houston, TX 77080",1,foundation,,0,,,,,,
springbranch,pmt_10407-metronome-dr-77043,"10407 Metronome Dr, Houston, TX 77043",1,foundation,,0,,,,,,
springbranch,pmt_7203-housman-st-77055,"7203 Housman St, Houston, TX 77055",1,foundation,,0,,,,,,
springvalley,act_1432-bingle,1432 Bingle Road,1,,,0,,,,,,
springvalley,act_8919-echo-valley,8919 Echo Valley Drive,1,,,0,,,,,,
springvalley,act_1328-mickey,1328 Mickey Way,1,,,0,,,,,,
springvalley,act_8722-lupton,8722 Lupton Lane,1,,,0,,,,,,
springvalley,act_8412-lofland,8412 Lofland Drive,1,,,0,,,,,,
springvalley,sv_9050-elizabeth,9050 Elizabeth Road,1,,,0,,,,,,
timbergrove,tg_6322-wynnwood,6322 Wynnwood Lane,1,,,0,,,,,,
timbergrove,tg_1110-grovewood,1110 Grovewood Lane,1,,,0,,,,,,
timbergrove,tg_mig_2131538328,"922 Prince St, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,tg_mig_2131538429,"1023 Nashua St, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,tg_mig_2131538725,"1510 Glen Oaks St, Houston, Tx 77008",1,insulation,120,99,255,177,2027-05-22,2027-03-05,78,198
timbergrove,tg_mig_2131538738,"1522 Glen Oaks St, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,tg_mig_pmt_1602-turnpike-rd-77008,"1602 Turnpike Rd, Houston, TX 77008",1,complete,,0,,,2026-04-08,2026-04-08,,
timbergrove,tg_mig_pmt_822-nashua-st-77008,"822 Nashua St, Houston, TX 77008",1,exterior,49,21,226,226,2027-04-23,2027-04-23,0,226
timbergrove,tg_mig_2131537524,"1219 Bay Oaks Rd, Houston, Tx 77008",1,mep_roughs,22,1,178,178,2027-03-06,2027-03-06,0,178
timbergrove,tg_mig_2131538680,"911 Bay Oaks Rd, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,tg_mig_2131538718,"905 Bay Oaks Rd, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,tg_mig_pmt_1118-worthshire-st-77008,"1118 Worthshire St, Houston, TX 77008",1,exterior,8,0,197,197,2027-03-25,2027-03-25,0,197
timbergrove,tgp_6118-abington,6118 Abington Way 77008,1,framing,170,149,375,247,2027-09-19,2027-05-14,128,268
timbergrove,tgp_2006-cranston,2006 Cranston Ct 77008,1,mep_roughs,23,2,179,179,2027-03-07,2027-03-07,0,179
timbergrove,tgp_1018-grovewood,1018 Grovewood Ln 77008,1,interior,135,21,156,156,2027-02-12,2027-02-12,0,156
timbergrove,tgp_6111-hurst,6111 Hurst St 77008,1,foundation,,0,,,,,,
timbergrove,tgp_2611-lazybrook,2611 Lazybrook Dr 77008,1,complete,,0,,,2026-04-29,2026-04-29,,
timbergrove,tgp_1202-timbergrove,1202 Timbergrove Ln 77008,1,mep_finals,20,0,1,1,2026-09-10,2026-09-10,0,1
timbergrove,tgp_2606-droxford,2606 Droxford Dr 77008,1,framing,78,57,283,247,2027-06-19,2027-05-14,36,268
timbergrove,tgp_6515-lindyann,6515 Lindyann Ln 77008,1,complete,,0,,,2026-08-06,2026-08-06,,
timbergrove,tgp_1834-crystal,1834 Crystal Ct 77008,1,exterior,1,0,204,204,2027-04-01,2027-04-01,0,204
timbergrove,tgp_2418-brookmere,2418 Brookmere Dr 77008,1,interior,57,0,78,78,2026-11-26,2026-11-26,0,78
timbergrove,tgp_1307-foxwood,1307 Foxwood Rd 77008,1,foundation,62,48,288,254,2027-06-24,2027-05-21,34,268
timbergrove,tgp_6430-lindyann,6430 Lindyann Ln 77008,1,interior,29,0,106,106,2026-12-24,2026-12-24,0,106
timbergrove,tgp_6227-lindyann,6227 Lindyann Ln 77008,1,exterior,1,0,204,204,2027-04-01,2027-04-01,0,204
timbergrove,tgp_6607-cindy,6607 Cindy Ln 77008,1,mep_finals,34,13,34,34,2026-10-13,2026-10-13,0,34
timbergrove,tgp_6107-waltway,6107 Waltway Dr 77008,1,interior,127,13,148,148,2027-02-04,2027-02-04,0,148
timbergrove,tgp_1126-timbergrove,1126 Timbergrove Ln 77008,1,interior,50,0,85,85,2026-12-03,2026-12-03,0,85
timbergrove,tgp_1723-tannehill,1723 Tannehill Dr 77008,1,mep_roughs,13,0,164,164,2027-02-20,2027-02-20,0,164
timbergrove,tgp_1226-timbergrove,1226 Timbergrove Ln 77008,1,framing,30,9,235,235,2027-05-02,2027-05-02,0,235
timbergrove,tgp_1011-grovewood,1011 Grovewood Ln 77008,1,interior,13,0,122,122,2027-01-09,2027-01-09,0,122
timbergrove,tgp_3507-harvest-dance,3507 Harvest Dance Dr 77008,1,complete,,0,,,2026-04-01,2026-04-01,,
timbergrove,tgp_3525-harvest-dance,3525 Harvest Dance Dr 77008,1,complete,,0,,,2026-05-28,2026-05-28,,
timbergrove,tgp_3523-harvest-dance,3523 Harvest Dance Dr 77008,1,complete,,0,,,2026-05-05,2026-05-05,,
timbergrove,tgp_3521-harvest-dance,3521 Harvest Dance Dr 77008,1,complete,,0,,,2026-07-15,2026-07-15,,
timbergrove,tgp_3502-huntsford,3502 Huntsford Dr 77008,1,complete,,0,,,2026-03-12,2026-03-12,,
timbergrove,tgp_3516-harvest-dance,3516 Harvest Dance Dr 77008,1,complete,,0,,,2026-08-11,2026-08-11,,
timbergrove,tgp_3511-harvest-dance,3511 Harvest Dance Dr 77008,1,complete,,0,,,2025-12-05,2025-12-05,,
timbergrove,2130421544,"6727 Grovewood Ln, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,2130573149,"2326 Haverhill Dr, Houston, Tx 77008",1,,,0,,,,,,
timbergrove,2130573761,"2230 Tannehill Dr, Houston, Tx 77008",1,,,0,,,,,,
westu,ACT02,"2205 North Boulevard, Houston, TX 77005",1,,,0,,,,,,
westu,ACT04,"4819 Mandell Street, Houston, TX 77005",1,,,0,,,,,,
westu,ACT05,"2216 Tangley Street, Houston, TX 77005",1,,,0,,,,,,
westu,ACT06,"2325 Wroxton Road, Houston, TX 77005",1,mep_finals,85,64,85,42,2026-12-03,2026-10-21,43,63
westu,ACT07,"2316 North Boulevard, Houston, TX 77005",1,,,0,,,,,,
westu,ACT08,"4002 Marquette Street, Houston, TX 77005",1,,,0,,,,,,
westu,ACT09,"3717 Carlon Street, Houston, TX 77005",1,,,0,,,,,,
westu,ACT10,"2627 Tangley Road, Houston, TX 77005",1,,,0,,,,,,
westu,ACT11,"3701 Arnold Street, Houston, TX 77005",1,,,0,,,,,,
westu,pmt_3779-syracuse-st,"3779 SYRACUSE ST 77005, Houston, TX 77005",1,insulation,56,35,191,177,2027-03-19,2027-03-05,14,191
westu,pmt_2404-quenby-st,"2404 QUENBY ST 77005, Houston, TX 77005",2,complete,,0,,,2026-08-17,2026-08-17,,
westu,pmt_1803-bolsover-st,"1803 BOLSOVER ST 77005, Houston, TX 77005",1,interior,56,0,79,79,2026-11-27,2026-11-27,0,79
westu,pmt_1807-bolsover-st,"1807 BOLSOVER ST 77005, Houston, TX 77005",1,interior,56,0,79,79,2026-11-27,2026-11-27,0,79
westu,pmt_1811-bolsover-st,"1811 BOLSOVER ST 77005, Houston, TX 77005",1,interior,56,0,79,79,2026-11-27,2026-11-27,0,79
westu,pmt_5329-dora-st,"5329 DORA ST 77005, Houston, TX 77005",1,complete,,0,,,2026-07-02,2026-07-02,,
westu,pmt_2428-nottingham-st,"2428 NOTTINGHAM ST 77005, Houston, TX 77005",1,interior,75,0,60,60,2026-11-08,2026-11-08,0,60
westu,pmt_2426-quenby-st,"2426 QUENBY ST 77005, Houston, TX 77005",2,foundation,138,124,364,254,2027-09-08,2027-05-21,110,268
westu,pmt_5303-cherokee-st,"5303 CHEROKEE ST 77005, Houston, TX 77005",1,interior,155,41,176,176,2027-03-04,2027-03-04,0,176
westu,pmt_2357-bolsover-st,"2357 BOLSOVER ST 77005, Houston, TX 77005",1,exterior,5,0,200,200,2027-03-28,2027-03-28,0,200
westu,pmt_3746-childress-st,"3746 CHILDRESS ST 77005, Houston, TX 77005",1,mep_finals,33,12,33,33,2026-10-12,2026-10-12,0,33
westu,pmt_3782-westerman-st,"3782 WESTERMAN ST 77005, Houston, TX 77005",1,interior,149,35,170,170,2027-02-26,2027-02-26,0,170
westu,pmt_5312-cherokee-st,"5312 CHEROKEE ST 77005, Houston, TX 77005",1,mep_roughs,27,6,183,183,2027-03-11,2027-03-11,0,183
westu,pmt_2334-dunstan-rd,"2334 DUNSTAN RD 77005, Houston, TX 77005",1,framing,37,16,242,242,2027-05-09,2027-05-09,0,242
westu,pmt_2410-quenby-st,"2410 QUENBY ST 77005, Houston, TX 77005",2,mep_finals,37,16,37,37,2026-10-16,2026-10-16,0,37
westu,pmt_3753-drake-st,"3753 DRAKE ST 77005, Houston, TX 77005",1,interior,78,0,57,57,2026-11-05,2026-11-05,0,57
westu,pmt_2337-wroxton-rd,"2337 WROXTON RD 77005, Houston, TX 77005",1,exterior,0,0,205,205,2027-04-02,2027-04-02,0,205
westu,pmt_2405-nottingham-st,"2405 NOTTINGHAM ST 77005, Houston, TX 77005",1,exterior,9,0,196,196,2027-03-24,2027-03-24,0,196
westu,pmt_2328-quenby-st,"2328 QUENBY ST 77005, Houston, TX 77005",1,mep_roughs,20,0,157,157,2027-02-13,2027-02-13,0,157
westu,pmt_2341-wroxton-rd,"2341 WROXTON RD 77005, Houston, TX 77005",1,framing,30,9,235,235,2027-05-02,2027-05-02,0,235
westu,pmt_5335-mandell-st,"5335 MANDELL ST 77005, Houston, TX 77005",1,exterior,5,0,200,200,2027-03-28,2027-03-28,0,200
westu,pmt_3771-purdue-st,"3771 PURDUE ST 77005, Houston, TX 77005",1,mep_roughs,12,0,165,165,2027-02-21,2027-02-21,0,165
westu,pmt_3743-westerman-st,"3743 WESTERMAN ST 77005, Houston, TX 77005",1,exterior,26,0,179,179,2027-03-07,2027-03-07,0,179
westu,acq_11-shadow-lawn-st,11 Shadow Lawn St,1,,,0,,,,,,
westu,acq_1716-bissonnet-st,1716 Bissonnet St,1,,,0,,,,,,
westu,acq_1720-bissonnet-st-1,1720 Bissonnet St # 1,1,,,0,,,,,,
westu,acq_1811-sunset-blvd,1811 Sunset Blvd,1,,,0,,,,,,
westu,acq_2023-quenby-st,2023 Quenby St,1,,,0,,,,,,
westu,acq_2025-albans-rd,2025 Albans Rd,1,,,0,,,,,,
westu,acq_2042-bissonnet-st,2042 Bissonnet St,1,,,0,,,,,,
westu,acq_2119-tangley-st,2119 Tangley St,1,,,0,,,,,,
westu,acq_2120-wroxton-rd,2120 Wroxton Rd,1,,,0,,,,,,
westu,acq_2328-quenby-st,2328 Quenby St,1,,,0,,,,,,
westu,acq_2375-bolsover-st,2375 Bolsover St,1,,,0,,,,,,
westu,acq_2405-nottingham-st,2405 Nottingham St,1,,,0,,,,,,
westu,acq_2419-sunset-blvd,2419 Sunset Blvd,1,,,0,,,,,,
westu,acq_2420-nottingham-st,2420 Nottingham St,1,,,0,,,,,,
westu,acq_2434-wroxton-rd-6,2434 Wroxton Rd # 6,1,,,0,,,,,,
westu,acq_2602-arbuckle-st,2602 Arbuckle St,1,,,0,,,,,,
westu,acq_2632-fenwood-rd,2632 Fenwood Rd,1,,,0,,,,,,
westu,acq_2720-university-blvd,2720 University Blvd,1,,,0,,,,,,
westu,acq_2721-fenwood-rd,2721 Fenwood Rd,1,,,0,,,,,,
westu,acq_2722-pemberton-dr,2722 Pemberton Dr,1,,,0,,,,,,
westu,acq_2801-albans-rd,2801 Albans Rd,1,,,0,,,,,,
westu,acq_2816-sunset-blvd,2816 Sunset Blvd,1,,,0,,,,,,
westu,acq_2912-bellaire-blvd,2912 Bellaire Blvd,1,,,0,,,,,,
westu,acq_3012-jarrard-st,3012 Jarrard St,1,,,0,,,,,,
westu,acq_3016-lafayette-st,3016 Lafayette St,1,,,0,,,,,,
westu,acq_3126-nottingham-st,3126 Nottingham St,1,,,0,,,,,,
westu,acq_3515-nottingham-st,3515 Nottingham St,1,,,0,,,,,,
westu,acq_3607-amherst-st,3607 Amherst St,1,,,0,,,,,,
westu,acq_3710-tangley-rd,3710 Tangley Rd,1,,,0,,,,,,
westu,acq_3715-rice-blvd,3715 Rice Blvd,1,,,0,,,,,,
westu,acq_3722-sunset-blvd,3722 Sunset Blvd,1,,,0,,,,,,
westu,acq_3743-westerman-st,3743 Westerman St,1,,,0,,,,,,
westu,acq_3747-childress-st,3747 Childress St,1,,,0,,,,,,
westu,acq_3766-nottingham-st,3766 Nottingham St,1,,,0,,,,,,
westu,acq_3771-purdue-st,3771 Purdue St,1,,,0,,,,,,
westu,acq_3778-nottingham-st,3778 Nottingham St,1,,,0,,,,,,
westu,acq_3784-arnold-st,3784 Arnold St,1,,,0,,,,,,
westu,acq_3805-byron-st,3805 Byron St,1,,,0,,,,,,
westu,acq_3809-byron-st,3809 Byron St,1,,,0,,,,,,
westu,acq_3809-sunset-blvd,3809 Sunset Blvd,1,,,0,,,,,,
westu,acq_3923-purdue-st,3923 Purdue St,1,,,0,,,,,,
westu,acq_3930-drake-st,3930 Drake St,1,,,0,,,,,,
westu,acq_3934-rice-blvd,3934 Rice Blvd,1,,,0,,,,,,
westu,acq_4002-marquette-st,4002 Marquette St,1,,,0,,,,,,
westu,acq_4005-university-blvd,4005 University Blvd,1,,,0,,,,,,
westu,acq_4014-marquette-st,4014 Marquette St,1,,,0,,,,,,
westu,acq_4015-case-st,4015 Case St,1,,,0,,,,,,
westu,acq_4025-milton-st,4025 Milton St,1,,,0,,,,,,
westu,acq_4124-bissonnet-st,4124 Bissonnet St,1,,,0,,,,,,
westu,acq_4128-judson-ave,4128 Judson Ave,1,,,0,,,,,,
westu,acq_4220-dartmouth-ave,4220 Dartmouth Ave,1,,,0,,,,,,
westu,acq_4220-lehigh-ave,4220 Lehigh Ave,1,,,0,,,,,,
westu,acq_4511-kelvin-dr,4511 Kelvin Dr,1,,,0,,,,,,
westu,acq_5600-community-dr,5600 Community Dr,1,,,0,,,,,,
westu,acq_5810-buffalo-speedway,5810 Buffalo Speedway,1,,,0,,,,,,
westu,acq_5811-lake-st,5811 Lake St,1,,,0,,,,,,
westu,acq_6010-lake-st,6010 Lake St,1,,,0,,,,,,
westu,acq_6107-lake-st,6107 Lake St,1,,,0,,,,,,
westu,acq_6424-buffalo-speedway,6424 Buffalo Speedway,1,,,0,,,,,,
westu,acq_6523-westchester-ave,6523 Westchester Ave,1,,,0,,,,,,
westu,acq_6524-vanderbilt-st,6524 Vanderbilt St,1,,,0,,,,,,
westu,acq_6615-belmont-st,6615 Belmont St,1,,,0,,,,,,
westu,acq_6623-edloe-st,6623 Edloe St,1,,,0,,,,,,
westu,pmt_2336-dunstan-rd-77005,"2336 Dunstan Rd, Houston, TX 77005",1,framing,13,0,213,213,2027-04-10,2027-04-10,0,213
westu,pmt_3711-purdue-st-77005,"3711 Purdue St, Houston, TX 77005",1,foundation,1,0,239,239,2027-05-06,2027-05-06,0,239
gardenoaksoakforest,act_959-althea-drive,959 Althea Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1014-gardenia-drive,1014 Gardenia Drive,1,complete,,0,,,2025-09-22,2025-09-22,,
gardenoaksoakforest,act_431-w-30th-street,431 W 30th Street,1,mep_finals,576,555,576,42,2028-04-07,2026-10-21,534,63
gardenoaksoakforest,act_955-w-42nd-street,955 W 42nd Street,1,,,0,,,,,,
gardenoaksoakforest,act_519-w-30th-street,519 W 30th Street,1,,,0,,,,,,
gardenoaksoakforest,act_934-w-43rd-street,934 W 43rd Street,1,interior,380,266,401,249,2027-10-15,2027-05-16,152,363
gardenoaksoakforest,act_211-w-34th-street,211 W 34th Street,1,,,0,,,,,,
gardenoaksoakforest,act_515-w-33rd-street,515 W 33rd Street,1,,,0,,,,,,
gardenoaksoakforest,act_822-w-31st-street,822 W 31st Street,1,,,0,,,,,,
gardenoaksoakforest,act_316-w-30th-street,316 W 30th Street,1,,,0,,,,,,
gardenoaksoakforest,act_891-w-41st-street,891 W 41st Street,1,,,0,,,,,,
gardenoaksoakforest,act_315-w-32nd-street,315 W 32nd Street,1,,,0,,,,,,
gardenoaksoakforest,act_713-w-42nd-street,713 W 42nd Street,1,,,0,,,,,,
gardenoaksoakforest,act_867-w-42nd-street,867 W 42nd Street,1,,,0,,,,,,
gardenoaksoakforest,act_810-w-41st-street,810 W 41st Street,1,,,0,,,,,,
gardenoaksoakforest,act_320-w-32nd-street,320 W 32nd Street,1,,,0,,,,,,
gardenoaksoakforest,act_752-w-43rd-street,752 W 43rd Street,1,,,0,,,,,,
gardenoaksoakforest,pmt_408-w-30th-st,"408 W 30TH ST, Houston, TX 77018",1,mep_finals,217,196,217,42,2027-04-14,2026-10-21,175,63
gardenoaksoakforest,pmt_802-w-32nd-st,"802 W 32ND ST, Houston, TX 77018",1,complete,,0,,,2025-08-22,2025-08-22,,
gardenoaksoakforest,pmt_203-w-34th-st,"203 W 34TH ST, Houston, TX 77018",1,complete,,0,,,2024-06-06,2024-06-06,,
gardenoaksoakforest,pmt_710-w-41st-st,"710 W 41ST ST, Houston, TX 77018",1,mep_finals,782,761,782,42,2028-10-30,2026-10-21,740,63
gardenoaksoakforest,pmt_1063-gardenia-dr,"1063 GARDENIA DR, Houston, TX 77018",1,complete,,0,,,2025-03-04,2025-03-04,,
gardenoaksoakforest,pmt_919-gardenia-dr,"919 GARDENIA DR, Houston, TX 77018",1,complete,,0,,,2025-10-21,2025-10-21,,
gardenoaksoakforest,pmt_539-w-34th-st,"539 W 34TH ST, Houston, TX 77018",1,complete,,0,,,2026-07-31,2026-07-31,,
gardenoaksoakforest,pmt_431-w-32nd-st,"431 W 32ND ST, Houston, TX 77018",1,mep_roughs,419,398,575,198,2028-04-06,2027-03-26,377,219
gardenoaksoakforest,pmt_1003-lamonte-ln,"1003 LAMONTE LN, Houston, TX 77018",1,complete,,0,,,2026-06-12,2026-06-12,,
gardenoaksoakforest,pmt_1587-sue-barnett-dr,"1587 SUE BARNETT DR, Houston, TX 77018",1,mep_finals,721,700,721,42,2028-08-30,2026-10-21,679,63
gardenoaksoakforest,pmt_750-sue-barnett-dr,"750 SUE BARNETT DR, Houston, TX 77018",1,complete,,0,,,2025-12-19,2025-12-19,,
gardenoaksoakforest,pmt_963-w-41st-st,"963 W 41ST ST, Houston, TX 77018",1,complete,,0,,,2026-04-08,2026-04-08,,
gardenoaksoakforest,pmt_830-azalea-st,"830 AZALEA ST, Houston, TX 77018",1,mep_finals,338,317,338,42,2027-08-13,2026-10-21,296,63
gardenoaksoakforest,pmt_974-w-43rd-st,"974 W 43RD ST, Houston, TX 77018",1,mep_finals,609,588,609,42,2028-05-10,2026-10-21,567,63
gardenoaksoakforest,pmt_951-w-41st-st,"951 W 41ST ST, Houston, TX 77018",1,foundation,,0,,,,,,
gardenoaksoakforest,acq_926-w-42nd-st,926 W 42nd St,1,,,0,,,,,,
gardenoaksoakforest,acq_955-althea-dr,955 Althea Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1507-sue-barnett-dr,1507 Sue Barnett Dr,1,,,0,,,,,,
gardenoaksoakforest,acq_1020-w-42nd-st,1020 W 42nd St,1,,,0,,,,,,
gardenoaksoakforest,acq_1038-lamonte-ln,1038 Lamonte Ln,1,,,0,,,,,,
gardenoaksoakforest,acq_235-w-31st-st,235 W 31st St,1,,,0,,,,,,
gardenoaksoakforest,acq_304-w-31st-st,304 W 31st St,1,,,0,,,,,,
gardenoaksoakforest,act_5109-lido-lane,5109 Lido Lane,1,mep_finals,20,0,1,1,2026-09-10,2026-09-10,0,1
gardenoaksoakforest,act_1914-viking-drive,1914 Viking Drive,1,,,0,,,,,,
gardenoaksoakforest,act_2010-hewitt-drive,2010 Hewitt Drive,1,,,0,,,,,,
gardenoaksoakforest,act_2214-chantilly-lane,2214 Chantilly Lane,1,,,0,,,,,,
gardenoaksoakforest,act_1710-gardenia-drive,1710 Gardenia Drive,1,,,0,,,,,,
gardenoaksoakforest,act_2031-saxon-drive,2031 Saxon Drive,1,,,0,,,,,,
gardenoaksoakforest,act_1414-du-barry-lane,1414 Du Barry Lane,1,,,0,,,,,,
